content,sentiment_value
"#Pain is an aspect of #human evolution; the evolution of #consciousness. #attachments #desire #apathy #sentimentality #tears   #O",0.479
"Love the new song I can't stop thinking about you by .",0.083
"@LethalWeaponFOX promised I wouldn't live tweet, but  @DamonkWayans + @ClayneCrawford brought it! @JordanaBrewster and #furious action FTW!",0.521
"@Austin4evaLEEDS fuming!",0.625
"Ellie just gave me loads of gifts with notes on em for uni n I burst out in tears, I LOVE HER\xf0\x9f\x98\xa9",0.146
".@LEAFYSZERKER @markiplier is that an insult? Sounds like a job well done. it's red so it's done the job it was suppose to do #justsaying",0.521
"Now it's time to remove CB from the team somehow. Screw it. Rip the Band-Aid off. It'll sting for a bit but everyone will get over it.",0.521
"I should really study today for chemistry but playing madden is just way more fun.",0.208
"@Markk1872  Red heads are more fiery.",0.28
"The war is right outside your door  #USAToday",0.396
"Get to work and there's a fire drill. #fire #burning #outthere #inthedark",0.479
"I dislike people who get offended by the littlest shit .",0.729
"@dlrwills turn that frown upside down buddy \xf0\x9f\x99\x83.",0.375
"@DepressedStride &gt; huff louder",0.375
"@DailyMirror i love how theres no outrage that it's a white man but if it was a black man them BLM would be all over it regardless of reason",0.726
"@Bell @Bell_Support Cancelling home Fibe, Internet and TV this afternoon - as soon as I can arrange alternate Internet. 2/2  #fedup",0.667
"@laureeenwillam can't cope wi her sour face and tiny pout \xf0\x9f\x98\xa1\xf0\x9f\x98\xa1",0.479
"@jackmegawphoto what if lives are attached to real estate? Shall I come trash your cameras because I'm angry with what your race is doing?",0.604
"@kingcharles9th i Lowkey forgot you had twitter and if you don't follow me back im gonna be #offended",0.421
"@iStoleFreeHugs @stephlaris lol I'm happy with my negative, realistic ass self. Sorry to offend you",0.438
"Manchester derby at home ",0.188
"I love when #girls are busy in teaching how to #pout while taking #selfie in a mall , their desication is immense #women love #perfection",0.188
"Anger that you are willing to take out on people &amp; the world in general, &amp; ALL #police, is WORST, most indefensible kind of .",0.667
"I don't mean to offend anyone, but 93.7 literally blames everything on white people. In some cases it's true, but a lot of times, it's not",0.458
"@Thatguy_dree @RecklessWonder_ neither one of y'all can see me in this madden",0.375
"Follow up. Follow through. Be . #success",0.125
"could never be a angry drunk lol yall weirdos just enjoy your time",0.521
"I lost a couple niggas I want revenge so put me in coach",0.875
"Another L on the board we just cannot match up on paper with these teams at the moment and its showing on the field. Onto Denver ",0.521
"@baileygazteacow NO. The gay guy and the dad revenge fucking",0.583
"@downeysduckling nick fury",0.438
"James: no 500k, no 50k, no 25k, no 10k. You fucked up. #bb18  #shouldofVotedforNicole",0.688
"Hell hath not fury like a hamstring cramp. #ouch",0.542
"Y'all do the most on twitter and snap",0.396
"Wrinkles should merely hide where frown have been.  - Mark Twain",0.125
"@tmz @HarveyLevinTMZ   Hell hath no fury like a women scorned.    It's the affair.  Not the parenting",0.667
"@LoyalLadyMalfoy &lt;\xe2\x80\xa2 change them himself. He follows behind with a scowl pinching his lips and takes the sheets to his room. 'So who is \xe2\x80\xa2&gt;",0.361
"i was angry.",0.667
"@inthefade going back to blissful ignorance?! ",0.454
"@BonesARP 'That is a disappointment.'\\n\\nHe fakes a pout, then starts to chuckle.",0.438
"hey long time no tweet but im rooting for paul to win bc he is the only one that played bb and james for 2nd bc he doesnt irritate me #BB18",0.312
"@kencurtin they might get Donal \xc3\xb3g sure! They won't have him in cork as he's to fiery for dopey frank &amp; his cult",0.458
"Boys Dm me pictures of your cocks! The best one will get uploaded! \xe2\x98\xba\xef\xb8\x8f\xf0\x9f\x92\xa6\xf0\x9f\x92\xa6 #Cumtribute #dm #snap #snapchat #snapme #nudes #dickpic #cocktribute",0.5
"@jbanks88 offense can't score 3 redzone trips no points n lbs can't pull flags n i missed a flag that lead to a td dat took da league",0.458
"My leg feels like it's gonna burst, yet I'm still expected to go into work:):)",0.333
"@danrafaelespn no Tyson fury beat the man who been at top for years Danny Garcia should be above Bradley pacquaio frampton",0.479
"Like he really just fucking asked me that. #offended",0.75
"@RVAGameBreak @GAHSBasketball @GAJagsFootball  \\nGo Jags!!\xf0\x9f\x90\x86 I think we have a good shot of beating Deep Run tomorrow! ",0.333
"He's mixing it up pretty well..using that slider pretty affective so far #thebabybombers #yankees #offense",0.354
"How can I tell Happy Anniversary, when u are not happy.. #bitter #ampalaya #paitpaitanangpeg",0.604
"@HuffPostUK  NO greater wrath than a woman scorned.",0.458
"What a fucking muppet.  @jRwild1  #stalker.",0.792
"You ever just find that the people around you really irritate you sometimes? That's me right now \xf0\x9f\x98\x92",0.792
"Nothing is more relentless than a dog begging for food",0.479
"I swear if @devincameron23 blocks me I'm going to hit her back ",0.708
"I bet @mmunro91 is fuming with our draw \xf0\x9f\x91\x80",0.583
"So angry I wanna cry\xf0\x9f\x98\xa2\xf0\x9f\x98\xa2\xf0\x9f\x98\xa2",0.75
"@grumpy_pumper I involuntarily smile when you frown in photos. And giggle. How annoying!!",0.358
"@FitnessFirstAU something needs to be done about people hogging machines - nobody can use 3 machines at one time!  #notfair #whypay",0.708
"Ok but I just got called a 'White Devil' on the train and I didnt know whether to laugh or be offended",0.484
"I'm deleting all these social media apps off my phone. I might keep snap chat and insta but I'll never be on it.",0.333
"Argh a big wasp buzzing between my blinds and my window. Halp! #wasp #evil #buzz #sting",0.417
"Kik to trade, have fun or a conversation  (kik: youraffair) #kik #kikme #messageme #textme #pics #trade #tradepics #dm  #bored",0.241
"@noris_prosk8r2 (Maybe don't provoke him in the future if you do not want to run the risk of him punching your board.)",0.542
"Stupid people piss me off...busted my ass...and my coworker takes off with all the tips...thnx for nothing #angry #thatsmyluck",0.917
"#burning the last of @Yan",0.356
"Why is it always me picking up the pieces :/ #angry",0.812
"Karev better not be out!!! Or I am seriously done DONE with @GreysABC  #unfair #ugh",0.604
"The bitter the battle, the sweeter the victory...",0.396
"someone kik me @ montanashay_ \\n #kikme ",0.312
"@UMA1R_ @bilalmahmooduk @Muslim_Scientst i do not offend your Faith unless 1 persecutes me, treat me like a dog, disrespect me and even so",0.521
"pray for my boy huff",0.208
"@moocowward @mrsajhargreaves @Melly77 @GaryBarlow if he can't come to my Mum'a 60th after 25k tweets then why should I \xf0\x9f\x99\x88  #soreloser",0.646
"Okay you've annoyed me, you haven't done a good job there at all. ",0.792
"and apparently he's supposed to have a Scottish accent??? I'm ",0.375
"one of the main things im doing w/ 13c is filling in the void of my empty bitter heart by making everything how i wanted it to be growing up",0.333
"@Yoshi_OnoChin can you please not have Canadian players play US players, that lag  is atrocious. #fixthisgame #trash #sfvrefund ",0.646
"@LynneGarrison yeah, I've only seen that floated online as a theory, it was probably made up by a bitter stan. I ignore pets v vets crap too",0.562
"@LouisFil just curious as to what you mean. No rush, no animosity, no disdain.",0.458
"At work yesterday some old cunt couple told me their coffees were cold and wanted a refund so i put my finger in it front of them angrily",0.771
"@RogueFatale Oh, you insult me! What, you think just because I look like this, I'm psycho? I'm more sane than most Gotham freaks...",0.688
"@AllegedLowbrow It's 'Eye-for-Eye'. Indian Army never forgives, Never Forgets. They always take revenge, Pakistan breaks laws, I.A follows",0.562
"Some moving clips on youtube tonight of the vigil held at Tulsa Metropolitan Baptist church for #TerenceCruther #justice  #sadness",0.438
"@girlsreallyrule Both Trump + King are relentless self-promoters who don't give a rip about anyone else. A perfect match for both Donalds.",0.521
"@delta correction 26 ppl. Checked in. Standing at the gate. &amp; Flt 1449 took off without us. ",0.438
"#Violence doesn't fix violence. #pain and #anger are the same reaction in the brain. Cure the pain and the anger will go away.",0.417
"@TaraSetmayer @oliverdarcy AA have the right of passage when it comes to the 'N' word.  Why should he insult him in his church.  Ignorant!",0.562
"@arppaul @chetanlfc @mannkakhiladi @dey_spandan @umeroffcial  Comparing Akshay Sir with this zandu balm is an insult to Akshay Sir.",0.5
"@shopgreenwich #ldf16 what shall we do this weekend?  #spraypainting in #greenwichmarket with @SNUB23 #core246 #lilylou #fret &amp; #benoakley",0.271
"Holding a #grudge doesn't make you #strong; it makes you #bitter. #Forgiving doesn't make you #weak; it sets you #free.",0.312
"@Thebeast_ufc what happened to the suicide tweet it was a joke obviously how could that offend anyone?\xf0\x9f\xa4\x94",0.542
"\xe2\x80\x9cHe who is slow to anger is better than the mighty, And he who rules his spirit than he who takes a city.\xe2\x80\x9d\\nP16:32 #bibleverse #pride ",0.354
"Get to the gym and discover I forgot to put my gym shoes back in my bad \xf0\x9f\x98\xa4 #rage #wwhhyyy",0.729
"can't believe Achilles killed me! ",0.479
"If I spend even 5 minutes with you and you already irritate me I seriously will bitch you out until you shut up",0.812
"I sit at home so damn much that everything is starting to irritate me . I need to get out the house by myself !",0.509
"#Pain is an aspect of #human evolution; the evolution of #consciousness. #attachments #desire #apathy #sentimentality #tears #fury #anger #O",0.562
"Just joined #pottermore and was sorted into HUFFLEPUFF \xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1 ",0.438
"@SkyUK what a joke!! Cut our internet off early 'by mistake' and then don't reinstate it when we no longer need an engineer \xf0\x9f\x98\xa1 #fuming",0.646
"streets of rage 2 was hard to find for a while and then Itunes stepped in and the guys doing the vinyl \\nmade it so simple",0.458
"@Docjp they unleashing God's wrath just as Cain did",0.417
"People irritate me \xf0\x9f\x99\x84",0.646
"@Yoshi_OnoChin can you please not have Canadian players play US players, that lag  is atrocious. #fixthisgame #trash #sfvrefund  #rage",0.604
"As if he heard my thought on the ether, my #ex has just posted #facebook pic of himself snuggling up with said #cats... now Im just ",0.438
"@BigBrother__USA she is just jealous and a cry baby!  #gladsheisgone #crybaby",0.438
"When you burst out crying alone and u realize that no one truly knows how unhappy you really are because you don't want anyone to know",0.396
"@sueblue35 @nsoz7 @immortalbulldog huh? We have a sprint coach? We're the slowest team in the comp. Talk about robbing a living. ",0.292
"A @FirstBSA not turning up? Why am I not surprised. Late for work again! ",0.583
"@daemondave @paulkrugman Hey stupid, that was bad intel to take Bin Laden out. Try again with your faux outrage. I bet u admire Putin right?",0.688
"It takes a man to suffer ignorance and smile. Be yourself, no matter what they say. #sting",0.25
"@DL_Hart @DonnieDollars @AaronBiggsPro @WWENoWayJose @cwfmidatlantic How did that chop feel? You still feel the sting of it? Looks brutal!",0.462
".@Travelanswerman: B assured there is plenty of salt 2 keep that #fire #burning brightly! Stay #happy N life by keeping plenty #salty\xe2\x80\xa6 \xe2\x80\xa6",0.375
"@jwolfie_ why you gotta use the dark skin emoji ",0.479
"the bee sting still suck i feel sick",0.479
"Men in rage strike those that wish them best.  #emotions #negative #positive #wish #strike #martial #arts #control #believe #best #hope",0.292
"and naoto nod she also like tha bands. but she also frown. 'Will the bands 'Papa Roach' be at concert...?'",0.229
"@wesrucker247 sounds like a good game plan for our offense....",0.202
"In 2016, Black people are STILL fighting to be recognized as human beings. #cantsleep #angry",0.885
"i will never watch greys anatomy ever ever ever ever ever again if Shonda Rimes takes away another OG character\xe2\x98\xb9\xef\xb8\x8f\xe2\x98\xb9\xef\xb8\x8f\xe2\x98\xb9\xef\xb8\x8f\xe2\x98\xb9\xef\xb8\x8f\xe2\x98\xb9\xef\xb8\x8f\xe2\x98\xb9\xef\xb8\x8f\xe2\x98\xb9\xef\xb8\x8f\xe2\x98\xb9\xef\xb8\x8f\xe2\x98\xb9\xef\xb8\x8f\xe2\x98\xb9\xef\xb8\x8f #fuming",0.583
