content,sentiment_value
"@GRIPLIKEAVICE_ I wouldn't mind if it didn't you know, threaten my job when I disagree. Puts a damper on things.",0.625
"@flybe Doesn't explain the ability to land at Manchester but not Bradford - other than more convenient for Flybe. Many unhappy travelers",0.688
"@FoxNews Very thought provoking &amp; leads one to question what really happened.Very sad for all.",0.771
"My house isnt always a mess but when it is, its when i have friends coming #mess #serious #twitter #problem #like #friends #filthy #home",0.458
"@darryella it doesn't chip and it doesn't get dull. Nails gone be looking perfect the whole time, except they gone be grown out \xf0\x9f\x98\x82",0.271
"I miss when social media was a place to get laughs off and jump in DMs lol..... shit is depressing now \xf0\x9f\x98\x9e",0.792
"My encouragement today is my dog while my head is in a fog. #epicfail #depression #feelingfedup #tired #ihaveheardeverything #wondering",0.854
"@greencapt there's something to note in the fact that the mask manufacturer produced her smiling and him frowning.",0.479
"No sober weekend \xf0\x9f\x99\x82\xf0\x9f\x99\x82\xf0\x9f\x99\x82",0.333
"Yet again another night I should've stayed in\xf0\x9f\x98\x8a",0.458
"November #canola lost $5.50 to $464.20 per tonne.",0.479
"@BluesfestByron second artist announcement looking good #bluesfest2017  #Music #byronbay",0.229
"@pureleine though lately with how bad my depression has been i feel like my body is like just, taking what little it can get",0.771
"now im all alone and my joy's turned to moping",0.729
"I hate when it's gloomy outside because it always gets me in a depressing mood",0.839
"So unbelievably discouraged with music as of late. Incredibly behind on Completing my album. Not digging this at all.",0.604
"@kelly_welles they were brilliant weren't they? Made me feel v dull not having one. And why no tattoo emoji! This'll have to do... \xe2\x9a\x93\xef\xb8\x8f x",0.312
"@kcbbcxo don't get discouraged! it's early on &amp; it can get overwhelming. keep reading &amp; use cue cards \xf0\x9f\x98\x8a it'll get better!!",0.229
"@charles_gaba No, I am probably the person most likely to completely understand how gobsmacked you were to learn how true that is. #sadly",0.625
"The labor of love is not cheap or inexpensive, it's the time spent earning it. #lackadaisical #dreamer",0.25
"How's the new #BatmanTelltaleSeries? Looks good but I'm growing weary of this #gaming style... #Batman",0.417
"the sad moment when u hand in an exam knowing u failed and grieve by eating and sleeping",0.854
"i lost my wallet lol.... again....",0.417
"@keyshamackie it's fucking dreadful for live footy matches",0.571
"@narcissusheiyan  maybe it'd have been different if I stayed for sixth form? But still, the oppressive architecture, uninteresting people",0.542
"@rickygervais my first time in Slough so checked out the new station floor  #LifeOnTheRoad",0.292
"@Janet_Reid Wonderful post! Novelists shouldn't be discouraged by rejection, but they usually are because their work is so personal.",0.438
"It's sad when your man leaves work a little bit late and your worst fear is 'Oh no!! Did he get stopped by the police?!?! ' #sad #ourworld",0.688
"Might go on @RadioX tomorrow to hopefully win a new car. My current one stinks of gone off milk. #grim",0.458
"Dont dull #Dutty_Wednesday",0.298
"@NikhilTikare i like cold gloomy weather",0.396
"My friends tell me I'm pretty. Trigger tells my I'm ugly. I first was confused but then realised I'm both. Pretty ugly. #tru  #tumblr",0.583
"My name is John Locke and you can't tell me what I can and can't do #lost #\xe3\x82\xa2\xe3\x83\x8b\xe3\x83\xa1",0.292
"@CrystiCaro yeah agree - I think it was a family member and they covered up #sad",0.792
"@wabermes The @RavalliRepublic had a good one but then the reporter quit. #sad",0.708
"If Troyler will die, I'm gonna die with them\\n#troyler #sadness #fuckin'lifeisnotafairytale",0.798
"Damn gud #premiere #LethalWeapon...#funny and #serious",0.375
"#vinb I'm alot more interested in hearing bout differences between parties political ideologies. Parties murky origins r irrefutable #vinb",0.417
"Overwhelming sadness.  This too shall pass. #lost #lonley #startingover",0.889
"Idk why people be glorifying depression. I wouldn't wish real depression upon my worst enemy. Shits the worst stop acting like it's cool",0.828
