content,sentiment_value
"\xf0\x9f\x98\xab ughh I just want all this to be over.. it's like a nightmare! can we all just get along?",0.833
"@JaySekulow what can we do 2 get @realDonaldTrump 2 reveal his taxes? That is the immediate danger. But u will not answer me. #afraid",0.667
"Why doesn't anybody I know watch penny dreadful? \xe2\x98\xb9\xef\xb8\x8f\xef\xb8\x8f",0.375
"Wish I was a kid again. The only stressful part was whether Gabriella and Troy would get back together or not. #hsm2 #nightmare",0.395
"A liar an a bully for president? They say every vote matter , well  I'm sorry you'll not get my vote until the year 2020",0.396
"#Peiyophobilia :) An advice from @anirudhofficial don't fear for #Devil! Sure shot\xe2\x9c\x8c @iam_str voice more energetic.Xtremly foot tapping one \xf0\x9f\x91\x8c",0.292
"I hate that if I don't start the conversation, there won't be one.",0.521
"Side chick's be trying to fuck u like your going to forget about your wife when your done. #terrible",0.5
"@n_harrill awe! Thank you! \xf0\x9f\x98\x8a\xf0\x9f\x98\x8a",0.208
"Sorry @wow_air definitely going with @Icelandair next time, this is beyond unreasonable @wowairsupport #terrible #yourappologiesmeannothing",0.5
"Lets start there",0.125
"@Ganypede I notice that nice people believe in a nice god and horrid people believe in a horrid god who happens to hate everybody they hate.",0.355
"Not sure that men can handle a woman that's got her crap together.  #independent",0.229
"@JTregManc it's fair to say he's been a bit timid compared to what I've been known to see from him",0.458
"I wish I could fast forward 3 months from now, I'll know then where I'm at with my girl, my classes, and basketball. Rn I have pure ",0.458
"This week's Massacre Theatre pert by @LarsenOnFilm is the first one I can think of that requires subtitles. ",0.245
"i have so much hair it's a nightmare but it's also very soft so it guess it's a win-lose situation",0.312
"When I walk in darkness of despondency, Sc.verses I've memorized shine a light in my heart. Ex: Lam 3:22-25 ",0.458
"@LBC - I can't read this article but headline indicates a horror story. Lock sick chavs up and throw away the key.",0.6
"I seem to alternate between 'sleep-full' and sleepless nights. Tonight is a sleepless one. \xf0\x9f\x98\x95 #insomnia  #notfair",0.583
"she gone make me wanna start that new shit today \xf0\x9f\x98\x82\xf0\x9f\x98\xad",0.458
"petrify  me in the fossil type of way",0.458
"It's about time I start taking my own advice",0.229
"\xef\x98\xab ughh I just want all this to be over.. it's like a nightmare! can we all just get along?",0.797
"@WelshGasDoc @PlaidCymru supporter @reesmarshall239 #prejudice against #disabled people #disabledlivesmatter #bully #bbcnews #skynews",0.479
"Val is the type of woman you would dread bringing a donation for the bake sale #GBBO",0.521
"There is nothing like being in the shower when the power goes out \xf0\x9f\x98\xb3 #creepy ",0.875
"-normal people scare me*",0.708
"If Monday had a face I would punch it #monday #horrible #face #punch #fight #joke #like #firstworldproblems #need #coffee #asap #follow",0.5
"Scott Dann injured aka my worst nightmare",0.688
"Jimmy Carr makes me want to cry and cry *shiver* ",0.792
"Rojo is just terrible, how is he in our team \xf0\x9f\x98\x82\xf0\x9f\x98\x82",0.396
"Librarians scare me",0.646
"If you get called #shy this means you are #considered.Turn those #negatives to #positives Quote #MarnieMcCormack from @jpmorgan #womenintech",0.5
"Saga: When all of your devices and teles fail just in time for bake off #panic #gbbo",0.833
"@abbeygray14 they're revolting",0.542
"Trust me to lose my wallet and have to call Lifeguard &amp; Swimmers social early as VC @YSJFC #nightmare",0.646
"@rihaBabyJ Aw no problem. I just felt like speaking because I felt the same before and I want you to overcome it and not be discouraged. :)",0.375
"The #Texans should never play a prime time game again...this is  #TNF",0.312
"Shoutout to @VZWSupport for ruining my iPhone 7 order!! #horrible",0.562
"@rsdeepsea @BreitbartNews If 3 people are in a country of 300 million - you are going to RUIN the whole country over 3 people? ",0.646
"Panic attacks are the worst. Feeling really sick and still shaking. I should be a sleep.  #depression",0.896
"@Zen1dfabflake You are all our angelic comrades! #flutter",0.125
"When you arrive at the office the day before your first ever festival and the Internet is down #panic",0.75
"#2 complained then while his head and then called do not despair of God's mercy if you did sins go back to him and ask his forgiveness",0.395
"I like cycling because I get to intimidate people with my powerful calves &amp; horrendous tan lines.",0.25
"Now #India is #afraid of #bad .",0.562
"@GuardianAus @Paul_Karp Maybe 49% support no #Muslim immigration cos they perceive the risk of #Islamist ideology &amp; #terrorism as too high?",0.625
"Termination rate is at 22.22% I gotta make some things shake",0.479
"Popufurs make posts like 'opening commissions in an hour get a slot while you can' and I'm like sitting here in awe at that sort of demand",0.423
"@_Briannax33 @TheFunnyVine @MarielaLynn_ @karengutiii_ gotta shake the booty instead though, makes sure it's all good \xf0\x9f\x99\x82",0.188
"So they #threaten to kill #kapernick for KNEELING. I say every athlete just stop playing until social justice and equality comes forth.",0.562
"It'd probably be useful to more than women, but I'm dealing with re-reading an article about a woman being harassed on the subway. #concern",0.676
"@DiscordianKitty He has charisma? I guess, if you like people who looked coked out and speak as if they're a school bully?",0.458
"Ya tremble like Mr. Cooper, yo we hanging",0.354
"@YahooFantasy update may have been the worst mistake of my day #horrible",0.708
"Look at this #massiah of #youngleader\\n#Pakistan #massiah of ",0.312
"@ManUtd it was a terrible Freekick...",0.347
"#WeirdWednesday OKAY! That jump-scared the #Poop out of me right there. Bad dog, BAD! Total code-brown in my favorite pants. #Damnit ",0.875
"@Mc_Cabe_Conor This is it. The complete illiteracy around the role, nature and extent of British agents is shocking.",0.542
"Follow this amazing Australian author @KristyBerridge #fiction  #zombies #angels #demons #vampires #werewolves #follow #authorlove",0.167
"@bdp514am We are a tired and restless community. We are human and tired of asking for change only to be ignored.",0.458
"When's it all finished, you will discover that it was never random! #thoughts  #CrossoverLife",0.354
"Why does #terrorism exist in the first place? #AskTrumpOneQuestion",0.417
"Today has dragged on #restless",0.625
"@BelieveInBlue18 awe thanks! Couldn't be doing it without all your help and support and that amazing encouragement!\xf0\x9f\x92\x95\xf0\x9f\x98\x98\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb",0.146
"yesterday i finished watching penny dreadful and from all the beautiful things i saw one question remains: were the writers HIM's fans?",0.354
"@ajjaffe @MattMurph24 @nickspencer I was under the impression that stop and frisk was a concern to many in NYC. Didn't deBlasio rein it in?",0.562
"@JackAndAHat butter up the walls, nightmare",0.708
"Putin feels it acceptable to bomb &amp; kill aid workers. Soon he may be sitting at the same table as Trump!! #Armageddon #USApleasedont ",0.708
"I hate freaking out and ruining things. #anxiety",0.917
"Getting terrible download speeds for fifa smh.",0.354
"My roommate turns the sink off with her foot to avoid germs and a guy says 'YOUR roommate is feet girl?! I'm so sorry' plz help ",0.5
"@ksmitely @CitizenMeh I feel strongly that we need to work together to right this dreadful wrong.",0.479
"i'm... nervous about this test rip",0.912
"BibleMotivate: Are you worrying/worried?\\n1Peter 5:7\\nThrow all your worry on him, because he cares for you. #faith #leadership  #mindfu\xe2\x80\xa6",0.458
"@tcarrels  \\nSo when exactly did you lose your mind, pal? \\n #Trump #fraud #misogynist #liar #psychopath #narcissist  #conartist",0.583
"@NeyaphemMaster @_James_Kellar_ @RavenMetamorph @MagnetoBroHood @jedi_paige Thomas' nervousness at being the group's focus is evident, 'I&gt;",0.562
"That old lady is cray cray #scared #BellaIsSoCute #awe #Empire",0.574
"No red card for Gordon there? The ref must be a Celtic fan as that was a shocking challenge.",0.297
"so I picked up my phone!!!' #shocking \xf0\x9f\x98\xb3",0.542
"@Shahid3011 don't tweet shit like this! It'll come back and haunt you like your other ones \xf0\x9f\x98\xad\xf0\x9f\x98\x82",0.479
"I have a job interview with @BarclaysUK in Loughborough next month !!!",0.354
"Ugh.. Why am I not asleep yet. Fml. I think low key I'm afraid I might miss something. #SleeplessNight #sleepy ",0.708
"I'm getting so nervous for my first anatomy exam \xf0\x9f\x98\xa9",0.812
"Tweeting from the sporadic wifi on the tube #perilous",0.434
"@AzyraiZelo I am shy xD",0.417
"today has been terrible but tonight will end better because I get to see Malik \xe2\x9d\xa4\xef\xb8\x8f",0.333
"@BossUpJaee but your pussy was weak from what I heard so stfu up to me bitch . You got to threaten him that your pregnant .",0.396
"I saved him after ordering him to risk his life. I didn't panic but stayed calm and rescued him.",0.54
"@davidhiggerson Can understand fear factor but why support a company that wants to reduce your own to status of a needy satellite..",0.521
"@ChickOfBeauty No!  By Y'all I mean rioting, fire starting, business burning, looting ASSHOLES!  That create  #BlackLivesmatter #terrorism",0.663
"Why is it so windy? So glad I didn't ride my bike. #fear #wind",0.812
"@SEPTA 45 minutes late &amp; counting! #horrible CTT Service sucks!",0.438
"If children live with #ridicule, they learn to feel #shy",0.479
"bad news fam, life is still hard and awful #depression  #atleastIhaveBuffy",0.688
"@AldiToHarrods I'm still too nervous to try it. I need to man up and give it ago.",0.75
"@Sami749263491 yeah whatever, whahibbi are #muslims just a sect, as you know,  #islam is synonymous with #rape and ",0.729
"@littlepieces Customer services got involved and eventually completely wash their hands of it. #awful #dreamornightmare",0.583
"I really wanna take advantage of UofW's gym but i'm shy af.",0.625
"After a nervous couple of days test results now confirm my life will be no different whatsoever as the result of two actors divorcing, phew!",0.385
"#NawazSharif confesses that #Pakistan  supports #terror at #unga\\n#BurhanWani",0.625
"And I would advise that everyone wait to watch @KevinCanWaitCBS ,or actually don't wait, just don't even watch it because it is #awful",0.229
"But this is the internet age, so get mad out of any and all proportion and assume the terrible worst with little to no facts or knowledge.",0.5
"World is facing #terrorism. Where #Terrorist's school exist? Who are terrorist's teacher &amp; father. Which is terrorist's motherland?",0.667
"My roommate: it's okay that we can't spell because we have autocorrect. #terrible #firstworldprobs",0.25
"@Justin_Gau @JamesMelville You certainly wouldn't catch me with the multitude. #ghastly",0.417
"#amwriting #horror in the dark and a loud creaking door noise is coming from the kitchen. There are no doors there to creak. WTF.",0.854
"Loving @challengesophie @TEDx talk #challenge #fear #map #inspiration #stayunstoppable",0.351
"@captainzee44 yup. He can celebrate and no he doesn't hesitate",0.25
"Lady gaga fucking followed i have been waiting for this day for ages it fucking happened im shaking thank you so much @ladygaga \xe2\x9d\xa4\xef\xb8\x8f",0.275
"@DDNewsHindi  #UNGA no talks should be carried out with Pakistan now ... His mouth stinks of #terrorism #UriAttack",0.66
"@HoustonTexans just trying to go home tonight? A run on 2nd and 20 and a run on 3rd and 20? That's what champs do...#sike #losers #terrible",0.438
"@mdthib This is so lovely! Or I am frightened, not sure which! But, wow!",0.417
"Can't start a good day without a cup of tea! \\n\\n #tea  #day #goodday",0.146
"US you need to band together not apart #nevertrump he promotes hatred and fuels #fear",0.729
"@drunkejt almost all of my mutuals intimidated me at some point or still do",0.479
"GUY was such a video I'm shaking @ladygaga",0.375
"Knowing I have my hair to wash and dry is like knowing you had that English close reading in your school bag to do #dread",0.65
"#AnthonyWeiner #DISTRACTION #what is really going on? #selection #election #Syria  #race #riots #GasCrisis2016 #NoDAPL #rape",0.771
"@Zak_Atif two congressional hearings in USA stopped financial aid to Pak and asked it to prove that it is doing enough to stop terrorism 1n",0.5
"#ahs6 every 5 minutes I've been saying 'nope nope I'd be gone by now.' 'MOVE' or 'GTFO' so thank you for the #fear",0.629
