content,sentiment_value
"Riggs dumb ass hell lolol  #LethalWeapon",0.396
"I don't fuck with people who don't smile back at me in corridors",0.062
"Hey @AppleSupport, would be nice to have \xe2\x80\x9cclick to pause\xe2\x80\x9d or \xe2\x80\x9cpause when window inactive\xe2\x80\x9d on animated GIFs for macOS Messages app",0.208
"Root canal therapy has had a bad reputation in the past... but new technology has allowed more comfortable procedures!  #dental",0.417
"Your attitude toward your struggles is equally as important as your actions to work through them. ",0.34
"@LPDonovan this is why I think his pre prepped debate answers have the potential for hilarity",0.458
"@GigaFag @pipertownsend_ snapchat new would beg to differ #optimism",0.396
"@IndieWire @cinemaeyehonors #WaltzWithBashir was incredible, tho I think it's more of an #animated film than #documentary about #Lebanon war",0.44
"Morning all! Of course it is sunny on this Monday morning to cheerfully welcome us back to work.:)",0.863
"I'm still laughing 'Bitch took my pillow' line #glee #kurt",0.729
"Love this! Laughing while crying works too! #katherinemansfield #failure #laughter #dealingwithfailure",0.667
"@carras16 still bright \xe2\x9c\xa8",0.46
"You dont have to feel grateful to be grateful, for it is written  ' all things work together for good'  for those who love God. ",0.365
"@LoriAlan1 Seriously. Digging those eyebrows. #animated",0.46
"if you ain't watching Sugarboy on Hulu, then you ain't shit. #hilarious hahaha",0.66
"Thank you @twitter for the balloons today. #smile #goodday #48",0.833
"i just spent $40 on big little sis tomorrow and i am beyond happy about it #SAW #mirth #mums",0.897
"It's finally raining in Ashland, Oregon. We've been parched all summer &amp; fall. The plants &amp; people are rejoicing!",0.66
"Job interview tomorrow \xf0\x9f\x98\x8e #bright side",0.64
"Studying the phases of oscillation. How jovial. \xf0\x9f\x98\x90\xf0\x9f\x94\xab",0.1
"Thank you @twitter for the balloons today.  #goodday #48",0.562
"Watch this amazing live.ly broadcast by @izzybuzy365  #musically",0.667
"@gypsydragoness wrinkling up. 'Well now, looks here like your name starts with the letter G, eh?' The man smiled up and gave a hearty +",0.519
"Good morning joyful people. Choose happiness to have a great day today #morning #joyful #happiness #grandmercurejktkemayoran",0.833
"With a jovial Trump on his ass, Don King just publicly told a crowd that 'We need [him] because you will always be a nigger.'  #FuckTrump",0.104
"@TheMandyMoore You are beyond wonderful.  Your singing prowess is phenomenal but damn... I'm just elated to watch you act again. #ThisIsUs \xef\xa4\x97",0.879
"Coworker: 'That happened to a friend of mine once, but with guns instead of babies.' #workplace #hilarity",0.312
"Nawaz Sharif is getting more funnier than @kapilsharmak9 day by day. #laughter #challenge #kashmir #baloch",0.7
"Mind if I tag along?' She asked cheerfully, sweeping a lock of hair behind her ear. 'I want to see if you've really got \xe2\x80\xa2 @DitheringWizard",0.34
"Watch this amazing live.ly broadcast by @evanhufferd  #musically",0.452
"We are elated to have @lisavol, Sid Espinosa and @dyuliharris, ready to inspire innovative students!!  @knightfdn @MicrosoftSV @JessicaWeare",0.7
"@ColMorrisDavis @rolling_2 @realDonaldTrump @pbump He's jubilant to hear the word that he probably uses in secret heard out loud.",0.333
"me taking a picture by myself: *awkward smile*\\nme on picture day: *awkward smile*\\nconclusion: stop smiling ;'(\\n #pictureday2016  #ornot",0.46
"There's a specific joyous 20 song title engiybhekayo, yasezayoni. Need it for le mood",0.56
"Lucina, that's fantastic! When you feel cheery, we ALL feel cheery!",0.875
"I'm Black, 43. I read books, p/u my kids from school....'My prayer is that u wl lv a long, fulfilling, joyous, peaceful, GOD-pleasing life!",0.56
"@alyankovic I really wish I could attend the show at RCMH. I'm there in spirit, cheering you and the dudes on! :)",0.577
"Happy Birthday @Brooke56_56  #cheerchick #jeep #jeepgirl #IDriveAJeep #jeepjeep #Cheer",0.792
"This Red Sox team is the equivalent of Tiger Woods in his heyday: no mercy.",0.417
"@JohnGDryden Gud morning sir,,keep smiling!",0.84
"342:147 And waxen in their mirth, and neeze, and swear\\nA merrier hour was never wasted there.--\\n#AMNDBots",0.28
"@SeveChambers i'm elated, thank you for your help! can i apply to be verified?",0.72
"My ukulele bag has fallen apart. \xf0\x9f\x98\x90 WELLL AT LEAST my life hasn't yet!! #optimism",0.208
"@viquintis OH yeah; I never showed you that part of the session did I? I'll plop them into Discord. Pure hilarity.",0.646
"Watch this amazing live.ly broadcast by @flydudern #lively #musically",0.538
"Not untill today has anyone ever said to me they remember what I had on over 7 years ago when they met me n liked me since #cutealert #happy",0.58
"Had a coworker look at her phone and say, cheerfully, 'oh look, Kap's getting death threats now.' \xf0\x9f\x99\x84. Then she goes to say the 49ers are",0.385
"@footballmcd agreed. Memphis looks lively also",0.395
"I mean, is she supposed to seem joyous when she's talking Rodrigo Duterte, ISIS, the American economy, etc.? Think about what you're saying.",0.216
"@andiymouse @jordana_brown @F1ghtCamp I'm sure he'll do just fine. He can always change to #beer or #cheer squad",0.56
"OMG NOL i love u so so much i love ur cheery face and hugs \xf0\x9f\x98\x98\xf0\x9f\x98\x98\xf0\x9f\x98\x98 @CRAZYmac17",0.98
"Tip 5: Don't worry about pleasing everyone. #TitanWisdom",0.375
"@WhoIsThisCaleb you could leap to your feet dramatically, plant one foot on the seat of your chair, and let out that jaunty tune!",0.583
"something about opening mail is just...very pleasing",0.646
"Fun pizza night last night with the @PERFORMERS_COLL crew. What a gorgeous bunch of newbies \xe2\x9d\xa4\xef\xb8\x8f #lively #exciting \xf0\x9f\x92\xaa\xf0\x9f\x8f\xbc",0.833
"@veggiesausage that happens...u will be ok tomorrow cheer it up..Don't give up no no no\xf0\x9f\x98\x9d\xf0\x9f\x98\x9d\xf0\x9f\x98\x9d",0.396
"Imagine how sad LA fans are gona be when they get eliminated...Man that's gonna be Nirvana, a religious experience rejoicing in their misery",0.333
"Final night shift coming up.  I won't miss it but I will miss my work pals and the hysterical laughter that gets us through the night",0.333
"@Geminiak @LondonNPC you're welcome! #wordgeek \\nAlso, good to put a face to the twitter feed, even if it was only a cheery hello! \xf0\x9f\x98\x80",0.646
"@airvistara as always it was indeed a wonderful experience flying with you guys today #bestinbusiness  #happyme",0.76
"#BridgetJonesBaby is the best thing I've seen in ages! So funny, I've missed Bridget! #love  #TeamMark",0.922
"it gets better. without explanation; you just wake up one morning and you\xe2\x80\x99re just happy, totally and utterly elated.",0.896
"@kevinmenzel annual reminder that i don't care and will cheerfully eat anything so labeled",0.519
"@msdhoni #dhoni bcoz of is calmness nd match winning  finishers nd a proud #miltirian #dad#husband nd wonderful humanbeing nd his #smile",0.657
"@sophieRblake @SkySpeedway @Kelvin_Tatum @chrislouisIWSC no wonder Kelvin and Chris are smiling! \xf0\x9f\x98\x8d",0.792
"@nerdist How cool would it be if @StephenByrne86 animated the scene",0.521
"@APkrawczynski   Any possibly KG is being bought out as a player so that he can buy in from Glen as a minority owner? ",0.25
"@TauDeltaPhiDK THANK YOU FOR MY OBAMA CUT OUT!!!!!! I am elated that he's back home\xf0\x9f\x98\x8d",0.833
"Look forward to the detours because they bring delightful surprises. #lifequote ",0.667
"Decide to stop being afraid. To just stop. What are you now free to do?\\n\\n#brave #free #honest #healthy #happy #life #living #optimism #love",0.417
"Accept the challenges so that you can feel the exhilaration of victory. George S. Patton\\n#quote #motivation #entrepreneur",0.312
"Please stop your merriment. It is very annoying",0.083
"Gemma Simmons is the bright spot of the premiere so far. #AgentsofSHIELD",0.521
"I'm due for a big change! I've prayed on it, I think I deserve it #positivity #optimism",0.66
"@yoursecretsub1 Trust me dear, if you want to make anything invisible, hang a wet paint on it, and hilarity will ensue.",0.521
"Just like there is a right way to pray, there is a right way to give - not grudgingly or of necessity, but cheerfully. #woficc",0.44
"Heather that was #hilarious! @MsHeatherBates @pattonoswalt @chrishansen #AnthonyWeiner #15gets20 #NYC",0.812
"Some vile piece of scum rejoicing in the fact that you have dead children is inhuman and to say it to me is worse still. I hope karma knocks",0.0
"@BratzHead happy birthday to the most beautiful cheerful sister ever, llnp \xf0\x9f\x92\x95\xe2\x9d\xa3\xf0\x9f\x8e\x89",0.86
"It's all about #redwine and #glee",0.5
"@matildaswish it's great to see Matilda so happy in her new chair it will provide her with access to lots of new experiences. #smiling",0.708
"@crazace76 it looks cool and animated well for pixel art !",0.458
"@ruthwalford95 you may be right, but since year the bad events begin with B, I'm privately hoping we've got at least C-Z to go 1st #optimism",0.333
"Indian time it's already ur birthday @akshaymarwah22. Have a stupendous birthday. Wish you more success, laughter and lots of love. Hugs. x",0.792
"Did u laugh today? Laugh hard? I hope so..we NEED laughter now. #smile #love",0.56
"@ContourCosmetic well done ladies! A great award for an amazing team. A delight to present the award to you.",0.84
"Congress attended by midterm liveliness differently constraints: qmiv",0.22
"semores: let's get this. #mirth #SAW #keepthetradition \xf0\x9f\x92\x9c\xf0\x9f\x92\x9b\xe2\x9a\x9b\xf0\x9f\x8f\xb5\xf0\x9f\x8d\x87\xf0\x9f\x8d\x8b\xf0\x9f\x8c\xbc\xf0\x9f\x90\xa4\xf0\x9f\x90\xa5\xf0\x9f\x91\x9a\xf0\x9f\x98\x88\xf0\x9f\x98\x88\xf0\x9f\x91\xbe\xf0\x9f\xa7\x80",0.56
"I love looking at my old statuses on Facebook. The one I have from four years ago on this day was about #glee. I had so many opinions...",0.6
"@airvistara as always it was indeed a wonderful experience flying with you guys today #bestinbusiness #delight #happyme",0.812
"A lifetime of laughter at the expense of the death of a bachelor",0.354
"North America vs Sweden is the most exhilarating hockey I've ever watched \xf0\x9f\x98\x85 wow , mackinonns mitts are silky #TeamNA #WCH2016",0.75
"i'm doing laundry and watching that 70's show with a bunch of strangers.  #birthday #to #me",0.42
"@MissRBBerry_ @BlaineHale_ @KurtStilinski_ @BeaconScott11 @SStilinski_24 I brought sparkling cider...*holds it up* I know it's not much",0.312
"@harrietemmett great minds think alike. ",0.479
"Moment of levity n Charlotte dude on rollerblades goes skating through protesters. Better if he was wearing short shorts &amp; blowing a whistle",0.398
"Yes Mourinho, you really should stop speaking about refs! And try cheering up a bit.",0.3
"Class is canceled due to a funeral. Not sure if it's appropriate to be happy or sad.. ",0.5
"@scdesc Yup. And Val basically ignoring the recipe. I'm just done. I keep bursting into laughter x",0.646
"Good morning.Let's start with a smile!\\nLet's enjoy life in a cheerful way!\\nDon't worry be happy!",0.893
"@FaultlessFacade &lt;she really said in response to what she perceived as a forced jovial tone. With that, she slid out of the jeep and onto&gt;",0.24
"In ever use to like smiling until I realized how good my teeth look ... Witout the braces",0.613
"@Spotted_H0rse I'm spry, though",0.26
"@saraandgreg @Airbnb Another happy customer.  #secreteyes",0.611
"@stackee Charlie attempted to suffocate me with a cushion for cheering so much at the great news \xf0\x9f\x98\x82\xf0\x9f\x98\x82",0.729
"It's better to be wetter than it is dry' - @RLevin91 certainly found that hilarious #GBBO",0.6
"@NHLstoreNYC @TeamNA_WCH #NHLNYCSWEEPSTAKES having fun watching team North America and cheering team Canada!",0.625
"Like I said \xe2\x9e\xa1 there's plenty of cheddar in the cheese to go around! For everyone. \xe2\x98\xba ",0.819
"@liamch88 yeah! :) playing well #optimism",0.625
"@biggerthanyuu He's flushed upon hearing the feeling is reciprocated. He's elated to shove himself right into his arms and hug him tightly.+",0.5
"jasperino - buoyant - Session.Six",0.22
"Zeph 3:17 'The Lord...is in your midst, a mighty one who will save; He will rejoice over you with gladness; He will quiet you by his love'",0.66
"Vincent looking super lively boy... Hattrick perhaps lol",0.583
"Sharpened a pencil today, haven't sharpened once since 1999. \xe2\x9c\x8f\xef\xb8\x8f #exhilarating",0.5
"Peter is aesthetically pleasing to look at",0.583
"You have to find a way to top yourself. ",0.292
"Accept the challenges so that you can feel the exhilaration of victory.' - George S. Patton",0.5
"@alooftroye so what you mean to tell me is that.... glee is...... getting less........... gleeful?",0.292
"@matildaswish it's great to see Matilda so happy in her new chair it will provide her with access to lots of new experiences. ",0.688
"$SRPT Why would Etep patients &amp; Mom's advocate for a drug if it did not work? Anyone listen to the Etep MD's @ Adcomm.. all were elated.",0.22
"Banger sit in 2013 reason why we great doings him alias for why we rejoice in he.: kzfqR",0.438
"My boss likes to stand in my office &amp; smile at me like a shark: maliciously gleeful, and ask me how am I as if I have a secret to tell her.",0.396
"Knowing how to cook is invaluable, what's even better is that even in a 400 sq ft place, I have wide and hearty homestyle egg noodles.",0.562
"@selbsie yapyap! once upon a time, I was an avid fanfiction patron during my K-Pop heyday.",0.542
"\xe2\x80\x9cThe essential Saltes of Animals may be\\nArkham\xe2\x80\x99s large outfit from any effects he\\nI rejoice that you continue in ye",0.396
"@_stfukohle it's ok champ you'll make it I'm cheering you on from a far",0.6
"The point of living, and being an optimist, is to be foolish enough to believe the best is yet to come' - Peter Ustinov  #quote",0.407
"He showed us a really lively performance, with a lot of different emotions, not just sticking to one. And that's freaking awesome.",0.646
"@ESPNLosAngeles best segment so far by @marcelluswiley @Kdubblive  hilarity",0.468
"@reinervshunter you got this\xf0\x9f\x92\x99 #staystrong  #yourebeautiful",0.542
"her; i want a playful relationship\\nme; *kicks her off the couch*",0.375
"Be content .... Life is too short. #smiling",0.68
"@mywrldsbl I can be your wolf if you want. Hihi~ #breezy",0.26
"Check out this #film Robocoq 301 #animated #shortfilms",0.44
"It's not that the man did not know how to juggle, he just didn't have the balls to do it. \\n#funny #pun #punny #lol #hilarious",0.519
"I wish there were unlimited glee episodes:( so I could watch them forever. #gleegoodbye",0.312
"@philjame5 @spoke_bros wow! that looks bright",0.438
"Doesn't it just suck when you're so real to someone and try to exhilarate every ounce out of them to only see that they're not down",0.279
"@DorH84607784 Oh FANTASTIC, I bet it was super exhilarating  \xf0\x9f\xa4\x97\xf0\x9f\x98\x8d",0.84
"jstor's lingua obscura articles are always such a delight",0.58
"@glacierqxeen \\n\\n'Whoo, welcome~!' He greeted cheerfully.",0.688
"@carysmithwriter @Maria_Savva @RealRockAndRoll We're the least known band in the World, but so glad you asked #muchlove #hilarious",0.479
"@zinabukvic_ cheer up",0.38
"Watch this amazing live.ly broadcast by @brooks_swaggysquad #lively #musically",0.479
"every time a new Anthony Weiner revelation breaks, Bill Clinton says a prayer of thanks that texting/DMing didn't exist in his heyday.",0.375
"#Talking about our #Problems is our greatest #Addiction\\n\\n#Break the #habit\\n\\nTalk about ur #Joys\\n\\n#quote #optimism #problemsolving #behappy",0.375
"\xe2\x80\xa2Days!'\\nHe was itching for a fight..itching for the exhilaration of battle, of almost getting defeated, the adrenaline pumping\xe2\x80\xa2\\n@RojinHitto",0.36
"It's meant to be!!  ",0.583
"backed pats -2.5 10/11 just before #pleasing",0.327
"PM nawaz sharif adressed in uno produced mirth among kashmires well done pak wel done nawaz .we want demilterization",0.417
"@OilersFanSean yup I feel dirty cheering",0.44
"I wanna go to blithe and read w the goats :((",0.208
"\xe2\x80\x9cThe Lord thy God in the midst of thee is mighty; he will save, he will rejoice over thee with joy...\xe2\x80\x9d\\nZephaniah 3:17",0.462
"Watch this amazing live.ly broadcast by @kana_blender  #musically",0.558
"Watching @melissamccarthy in #Spy she's one of Favorite actresses! Last night I was watching her #theboss #hilarious I just want to meet her",0.78
"Could not be happier!! ",0.885
"@strictlysimilak something about English sparkling wine would be good. Or farmhouse cider. Or Italian cocktails. Thanks.",0.36
"and I think some of our most spiritually weighty experiences came, counterintuitively and recognized in hindsight, in levity and daily grace",0.44
